y,fzone,punt,kick,gofor
1,1,0.0295,0,0.9705
1,2,0.7995,0,0.2005
1,3,1,0,0
1,4,1,0,0
2,1,0.016,0,0.984
2,2,0.782,0,0.218
2,3,1,0,0
2,4,1,0,0
3,1,0.056,0,0.944
3,2,0.957,0,0.043
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.4265,0,0.5735
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.7025,0,0.2975
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.0275,0.9725
6,3,0.0085,0.09,0.9015
6,4,0.6645,0.1635,0.172
7,1,0,0.1995,0.8005
7,2,0,0.975,0.025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0075,0.9925
8,2,0,0.8045,0.1955
8,3,0,1,0
8,4,0,1,0
9,1,0,0.3865,0.6135
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.46,0.54
10,3,0,0.9825,0.0175
10,4,0,0.9995,0.0005
