y,fzone,punt,kick,gofor
1,1,0.013,0,0.987
1,2,0.719,0,0.281
1,3,1,0,0
1,4,1,0,0
2,1,0.0075,0,0.9925
2,2,0.681,0,0.319
2,3,1,0,0
2,4,1,0,0
3,1,0.031,0,0.969
3,2,0.9145,0,0.0855
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.289,0,0.711
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.577,0,0.423
5,4,0.997,0,0.003
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.0025,0.0975,0.9
6,4,0.575,0.1855,0.2395
7,1,0,0.27,0.73
7,2,0,0.981,0.019
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0185,0.9815
8,2,0,0.857,0.143
8,3,0,1,0
8,4,0,1,0
9,1,0,0.424,0.576
9,2,0,0.9975,0.0025
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.4915,0.5085
10,3,0,0.9835,0.0165
10,4,0,0.9995,0.0005
