y,fzone,punt,kick,gofor
1,1,0.1685,0,0.8315
1,2,0.971,0,0.029
1,3,1,0,0
1,4,1,0,0
2,1,0.1335,0,0.8665
2,2,0.975,0,0.025
2,3,1,0,0
2,4,1,0,0
3,1,0.3595,0,0.6405
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.032,0,0.968
4,2,0.9465,0,0.0535
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0425,0,0.9575
5,3,0.9875,0,0.0125
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.03,0.97
6,3,0.201,0.0925,0.7065
6,4,0.874,0.1175,0.0085
7,1,0,0.4415,0.5585
7,2,0,0.9955,0.0045
7,3,0,1,0
7,4,0,1,0
8,1,0,0.143,0.857
8,2,0,0.9895,0.0105
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8135,0.1865
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.029,0.971
10,2,0,0.8805,0.1195
10,3,0,0.9995,0.0005
10,4,0,1,0
