y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3125,0,0.6875
1,3,0.9965,0,0.0035
1,4,1,0,0
2,1,0,0,1
2,2,0.2425,0,0.7575
2,3,0.9975,0,0.0025
2,4,1,0,0
3,1,0.0015,0,0.9985
3,2,0.4685,0,0.5315
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.0085,0,0.9915
4,3,0.9665,0,0.0335
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1215,0,0.8785
5,4,0.97,0,0.03
6,1,0,0.008,0.992
6,2,0,0.024,0.976
6,3,0,0.0815,0.9185
6,4,0.2205,0.203,0.5765
7,1,0,0.0465,0.9535
7,2,0,0.889,0.111
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.3295,0.6705
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.0945,0.9055
9,2,0,0.9555,0.0445
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.1535,0.8465
10,3,0,0.932,0.068
10,4,0,0.9955,0.0045
