y,fzone,punt,kick,gofor
1,1,0.012,0,0.988
1,2,0.7555,0,0.2445
1,3,1,0,0
1,4,1,0,0
2,1,0.0685,0,0.9315
2,2,0.9655,0,0.0345
2,3,1,0,0
2,4,1,0,0
3,1,0.8615,0,0.1385
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.873,0,0.127
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.1165,0,0.8835
5,2,0.9855,0,0.0145
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0.1055,0.024,0.8705
6,3,0.9615,0.036,0.0025
6,4,0.964,0.036,0
7,1,0,0.379,0.621
7,2,0,0.994,0.006
7,3,0,1,0
7,4,0,1,0
8,1,0,0.202,0.798
8,2,0,0.9935,0.0065
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8945,0.1055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.2275,0.7725
10,2,0,0.987,0.013
10,3,0,1,0
10,4,0,1,0
