y,fzone,punt,kick,gofor
1,1,0.9755,0,0.0245
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.953,0,0.047
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.997,0,0.003
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.967,0,0.033
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.48,0,0.52
5,2,0.9985,0,0.0015
5,3,1,0,0
5,4,1,0,0
6,1,0.013,0.011,0.976
6,2,0.794,0.024,0.182
6,3,0.976,0.024,0
6,4,0.976,0.024,0
7,1,0,0.7645,0.2355
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7945,0.2055
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.988,0.012
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.5805,0.4195
10,2,0,0.998,0.002
10,3,0,1,0
10,4,0,1,0
