y,fzone,punt,kick,gofor
1,1,0.127,0,0.873
1,2,0.97,0,0.03
1,3,1,0,0
1,4,1,0,0
2,1,0.0465,0,0.9535
2,2,0.9505,0,0.0495
2,3,1,0,0
2,4,1,0,0
3,1,0.641,0,0.359
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.8005,0,0.1995
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.188,0,0.812
5,2,0.992,0,0.008
5,3,1,0,0
5,4,1,0,0
6,1,0.0005,0.009,0.9905
6,2,0.427,0.0255,0.5475
6,3,0.97,0.03,0
6,4,0.97,0.03,0
7,1,0,0.6995,0.3005
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.749,0.251
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9945,0.0055
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.83,0.17
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
