y,fzone,punt,kick,gofor
1,1,0.036,0,0.964
1,2,0.835,0,0.165
1,3,1,0,0
1,4,1,0,0
2,1,0.0205,0,0.9795
2,2,0.835,0,0.165
2,3,1,0,0
2,4,1,0,0
3,1,0.08,0,0.92
3,2,0.973,0,0.027
3,3,1,0,0
3,4,1,0,0
4,1,0.0005,0,0.9995
4,2,0.559,0,0.441
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.797,0,0.203
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.028,0.972
6,3,0.0185,0.0915,0.89
6,4,0.735,0.158,0.107
7,1,0,0.2585,0.7415
7,2,0,0.9845,0.0155
7,3,0,1,0
7,4,0,1,0
8,1,0,0.024,0.976
8,2,0,0.9015,0.0985
8,3,0,1,0
8,4,0,1,0
9,1,0,0.511,0.489
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0015,0.9985
10,2,0,0.606,0.394
10,3,0,0.9895,0.0105
10,4,0,1,0
