y,fzone,punt,kick,gofor
1,1,0.976,0,0.024
1,2,0.976,0,0.024
1,3,0.976,0,0.024
1,4,0.976,0,0.024
2,1,0.9545,0,0.0455
2,2,0.982,0,0.018
2,3,0.983,0,0.017
2,4,0.983,0,0.017
3,1,0.4955,0,0.5045
3,2,0.8355,0,0.1645
3,3,0.9725,0,0.0275
3,4,0.9845,0,0.0155
4,1,0.032,0,0.968
4,2,0.0715,0,0.9285
4,3,0.1805,0,0.8195
4,4,0.3545,0,0.6455
5,1,0.031,0,0.969
5,2,0.0505,0,0.9495
5,3,0.1185,0,0.8815
5,4,0.198,0,0.802
6,1,0.163,0.0125,0.8245
6,2,0.327,0.02,0.653
6,3,0.494,0.051,0.455
6,4,0.6425,0.1025,0.255
7,1,0.001,0.9665,0.0325
7,2,0.0105,0.9705,0.019
7,3,0.027,0.9705,0.0025
7,4,0.0295,0.9705,0
8,1,0,0.9715,0.0285
8,2,0,0.9715,0.0285
8,3,0,0.9715,0.0285
8,4,0,0.9715,0.0285
9,1,0,0.9715,0.0285
9,2,0,0.9715,0.0285
9,3,0,0.9715,0.0285
9,4,0,0.9715,0.0285
10,1,0,0.9715,0.0285
10,2,0,0.9715,0.0285
10,3,0,0.9715,0.0285
10,4,0,0.9715,0.0285
