y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.2675,0,0.7325
1,3,0.995,0,0.005
1,4,1,0,0
2,1,0,0,1
2,2,0.036,0,0.964
2,3,0.9655,0,0.0345
2,4,1,0,0
3,1,0,0,1
3,2,0.0705,0,0.9295
3,3,0.9935,0,0.0065
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.5555,0,0.4445
4,4,0.997,0,0.003
5,1,0,0,1
5,2,0,0,1
5,3,0.014,0,0.986
5,4,0.8125,0,0.1875
6,1,0,0.008,0.992
6,2,0,0.0235,0.9765
6,3,0,0.0755,0.9245
6,4,0.0855,0.207,0.7075
7,1,0,0.026,0.974
7,2,0,0.828,0.172
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.2375,0.7625
8,3,0,0.999,0.001
8,4,0,1,0
9,1,0,0.0825,0.9175
9,2,0,0.9395,0.0605
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.134,0.866
10,3,0,0.932,0.068
10,4,0,0.9975,0.0025
