y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.1475,0,0.8525
1,3,0.9675,0,0.0325
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.1565,0,0.8435
2,3,0.992,0,0.008
2,4,1,0,0
3,1,0,0,1
3,2,0.2925,0,0.7075
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.657,0,0.343
4,4,0.999,0,0.001
5,1,0,0,1
5,2,0,0,1
5,3,0.0035,0,0.9965
5,4,0.654,0,0.346
6,1,0,0.0105,0.9895
6,2,0,0.0285,0.9715
6,3,0,0.0935,0.9065
6,4,0.0155,0.2335,0.751
7,1,0,0.0055,0.9945
7,2,0,0.533,0.467
7,3,0,0.9985,0.0015
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.701,0.299
8,4,0,0.9985,0.0015
9,1,0,0,1
9,2,0,0.28,0.72
9,3,0,0.9555,0.0445
9,4,0,0.9955,0.0045
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.403,0.597
10,4,0,0.891,0.109
