y,fzone,punt,kick,gofor
1,1,0.4615,0,0.5385
1,2,0.96,0,0.04
1,3,1,0,0
1,4,1,0,0
2,1,0.1865,0,0.8135
2,2,0.926,0,0.074
2,3,1,0,0
2,4,1,0,0
3,1,0,0,1
3,2,0.015,0,0.985
3,3,0.908,0,0.092
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.0035,0,0.9965
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.027,0.973
6,2,0,0.062,0.938
6,3,0,0.1665,0.8335
6,4,0,0.3425,0.6575
7,1,0,0.0045,0.9955
7,2,0,0.4675,0.5325
7,3,0,0.9975,0.0025
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.1415,0.8585
8,4,0,0.978,0.022
9,1,0,0,1
9,2,0,0.0445,0.9555
9,3,0,0.8545,0.1455
9,4,0,0.987,0.013
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.319,0.681
10,4,0,0.8685,0.1315
