y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.19,0,0.81
1,3,0.986,0,0.014
1,4,1,0,0
2,1,0,0,1
2,2,0.124,0,0.876
2,3,0.9915,0,0.0085
2,4,1,0,0
3,1,0,0,1
3,2,0.266,0,0.734
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0,0,1
4,2,0.0015,0,0.9985
4,3,0.876,0,0.124
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0545,0,0.9455
5,4,0.925,0,0.075
6,1,0,0.0095,0.9905
6,2,0,0.028,0.972
6,3,0,0.09,0.91
6,4,0.15,0.2175,0.6325
7,1,0,0.0595,0.9405
7,2,0,0.8675,0.1325
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.154,0.846
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.0295,0.9705
9,2,0,0.8715,0.1285
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0415,0.9585
10,3,0,0.8175,0.1825
10,4,0,0.9795,0.0205
