y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0125,0,0.9875
1,4,0.214,0,0.786
2,1,0,0,1
2,2,0,0,1
2,3,0.0455,0,0.9545
2,4,0.6305,0,0.3695
3,1,0,0,1
3,2,0,0,1
3,3,0.018,0,0.982
3,4,0.6865,0,0.3135
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.065,0,0.935
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0015,0,0.9985
6,1,0,0.179,0.821
6,2,0,0.2835,0.7165
6,3,0,0.438,0.562
6,4,0,0.586,0.414
7,1,0,0.9325,0.0675
7,2,0,0.978,0.022
7,3,0,0.9975,0.0025
7,4,0,1,0
8,1,0,0.502,0.498
8,2,0,0.8035,0.1965
8,3,0,0.956,0.044
8,4,0,0.9905,0.0095
9,1,0,0.226,0.774
9,2,0,0.7575,0.2425
9,3,0,0.9735,0.0265
9,4,0,0.9965,0.0035
10,1,0,0,1
10,2,0,0.0065,0.9935
10,3,0,0.427,0.573
10,4,0,0.865,0.135
