y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0025,0,0.9975
1,4,0.0595,0,0.9405
2,1,0,0,1
2,2,0,0,1
2,3,0.002,0,0.998
2,4,0.2275,0,0.7725
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0.2155,0,0.7845
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.0025,0,0.9975
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0325,0.9675
6,2,0,0.0595,0.9405
6,3,0,0.145,0.855
6,4,0,0.2835,0.7165
7,1,0,0.1185,0.8815
7,2,0,0.338,0.662
7,3,0,0.719,0.281
7,4,0,0.9405,0.0595
8,1,0,0.001,0.999
8,2,0,0.008,0.992
8,3,0,0.121,0.879
8,4,0,0.5455,0.4545
9,1,0,0,1
9,2,0,0.0085,0.9915
9,3,0,0.3215,0.6785
9,4,0,0.8085,0.1915
10,1,0,0,1
10,2,0,0,1
10,3,0,0.009,0.991
10,4,0,0.2045,0.7955
