y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0565,0,0.9435
1,3,0.8955,0,0.1045
1,4,1,0,0
2,1,0,0,1
2,2,0.0045,0,0.9955
2,3,0.834,0,0.166
2,4,1,0,0
3,1,0,0,1
3,2,0.0105,0,0.9895
3,3,0.931,0,0.069
3,4,0.9995,0,0.0005
4,1,0,0,1
4,2,0,0,1
4,3,0.091,0,0.909
4,4,0.954,0,0.046
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.3095,0,0.6905
6,1,0,0.0125,0.9875
6,2,0,0.0345,0.9655
6,3,0,0.112,0.888
6,4,0.003,0.269,0.728
7,1,0,0.0695,0.9305
7,2,0,0.908,0.092
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.048,0.952
8,3,0,0.989,0.011
8,4,0,1,0
9,1,0,0.0085,0.9915
9,2,0,0.679,0.321
9,3,0,0.9955,0.0045
9,4,0,1,0
10,1,0,0,1
10,2,0,0.005,0.995
10,3,0,0.664,0.336
10,4,0,0.9635,0.0365
