y,fzone,punt,kick,gofor
1,1,0.976,0,0.024
1,2,0.976,0,0.024
1,3,0.976,0,0.024
1,4,0.976,0,0.024
2,1,0.9715,0,0.0285
2,2,0.983,0,0.017
2,3,0.983,0,0.017
2,4,0.983,0,0.017
3,1,0.979,0,0.021
3,2,0.9855,0,0.0145
3,3,0.9855,0,0.0145
3,4,0.9855,0,0.0145
4,1,0.9005,0,0.0995
4,2,0.9825,0,0.0175
4,3,0.9865,0,0.0135
4,4,0.987,0,0.013
5,1,0.2105,0,0.7895
5,2,0.555,0,0.445
5,3,0.8505,0,0.1495
5,4,0.956,0,0.044
6,1,0.307,0.001,0.692
6,2,0.6625,0.001,0.3365
6,3,0.899,0.001,0.1
6,4,0.9735,0.001,0.0255
7,1,0.0295,0.008,0.9625
7,2,0.14,0.009,0.851
7,3,0.456,0.0095,0.5345
7,4,0.704,0.0135,0.2825
8,1,0,0.0095,0.9905
8,2,0,0.0095,0.9905
8,3,0,0.0095,0.9905
8,4,0,0.0095,0.9905
9,1,0,0.0095,0.9905
9,2,0,0.0095,0.9905
9,3,0,0.0115,0.9885
9,4,0,0.018,0.982
10,1,0,0.01,0.99
10,2,0,0.016,0.984
10,3,0,0.0485,0.9515
10,4,0,0.1035,0.8965
