y,fzone,punt,kick,gofor
1,1,0.9805,0,0.0195
1,2,0.981,0,0.019
1,3,0.9835,0,0.0165
1,4,0.9855,0,0.0145
2,1,0.987,0,0.013
2,2,0.987,0,0.013
2,3,0.9875,0,0.0125
2,4,0.988,0,0.012
3,1,0.987,0,0.013
3,2,0.988,0,0.012
3,3,0.9885,0,0.0115
3,4,0.9895,0,0.0105
4,1,0.9865,0,0.0135
4,2,0.987,0,0.013
4,3,0.987,0,0.013
4,4,0.987,0,0.013
5,1,0.9095,0,0.0905
5,2,0.9905,0,0.0095
5,3,0.9905,0,0.0095
5,4,0.9905,0,0.0095
6,1,0.3565,0.0085,0.635
6,2,0.9845,0.0095,0.006
6,3,0.9855,0.0095,0.005
6,4,0.9855,0.0095,0.005
7,1,0,0.651,0.349
7,2,0.0035,0.968,0.0285
7,3,0.0265,0.9695,0.004
7,4,0.0265,0.9735,0
8,1,0,0.697,0.303
8,2,0,0.9685,0.0315
8,3,0,0.973,0.027
8,4,0,0.976,0.024
9,1,0,0.9295,0.0705
9,2,0,0.9725,0.0275
9,3,0,0.9755,0.0245
9,4,0,0.98,0.02
10,1,0,0.467,0.533
10,2,0,0.969,0.031
10,3,0,0.973,0.027
10,4,0,0.974,0.026
