y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0235,0,0.9765
1,3,0.852,0,0.148
1,4,0.9985,0,0.0015
2,1,0,0,1
2,2,0.0155,0,0.9845
2,3,0.9185,0,0.0815
2,4,1,0,0
3,1,0,0,1
3,2,0.025,0,0.975
3,3,0.977,0,0.023
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.207,0,0.793
4,4,0.9875,0,0.0125
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.4095,0,0.5905
6,1,0,0.0225,0.9775
6,2,0,0.0555,0.9445
6,3,0,0.1535,0.8465
6,4,0.005,0.3295,0.6655
7,1,0,0.622,0.378
7,2,0,0.9795,0.0205
7,3,0,1,0
7,4,0,1,0
8,1,0,0.057,0.943
8,2,0,0.7045,0.2955
8,3,0,0.9955,0.0045
8,4,0,1,0
9,1,0,0.1825,0.8175
9,2,0,0.9465,0.0535
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.114,0.886
10,3,0,0.8995,0.1005
10,4,0,0.989,0.011
