y,fzone,punt,kick,gofor
1,1,0.559,0,0.441
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.449,0,0.551
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.771,0,0.229
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.31,0,0.69
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.0005,0,0.9995
5,2,0.4875,0,0.5125
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.0005,0.0345,0.965
6,3,0.7425,0.076,0.1815
6,4,0.923,0.077,0
7,1,0,0.7095,0.2905
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.563,0.437
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9735,0.0265
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.258,0.742
10,2,0,0.9915,0.0085
10,3,0,1,0
10,4,0,1,0
