y,fzone,punt,kick,gofor
1,1,0.8755,0,0.1245
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.8175,0,0.1825
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9585,0,0.0415
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.747,0,0.253
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.035,0,0.965
5,2,0.921,0,0.079
5,3,1,0,0
5,4,1,0,0
6,1,0,0.013,0.987
6,2,0.0585,0.0355,0.906
6,3,0.9405,0.053,0.0065
6,4,0.947,0.053,0
7,1,0,0.822,0.178
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8065,0.1935
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.993,0.007
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.5515,0.4485
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
