y,fzone,punt,kick,gofor
1,1,0.577,0,0.423
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.4315,0,0.5685
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.792,0,0.208
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.398,0,0.602
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.004,0,0.996
5,2,0.6595,0,0.3405
5,3,1,0,0
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0.003,0.033,0.964
6,3,0.8695,0.0605,0.07
6,4,0.939,0.061,0
7,1,0,0.7145,0.2855
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7095,0.2905
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.988,0.012
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.527,0.473
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
