y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.1125,0,0.8875
1,3,0.9645,0,0.0355
1,4,1,0,0
2,1,0,0,1
2,2,0.092,0,0.908
2,3,0.988,0,0.012
2,4,1,0,0
3,1,0,0,1
3,2,0.174,0,0.826
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.5915,0,0.4085
4,4,0.998,0,0.002
5,1,0,0,1
5,2,0,0,1
5,3,0.004,0,0.996
5,4,0.679,0,0.321
6,1,0,0.008,0.992
6,2,0,0.0245,0.9755
6,3,0,0.08,0.92
6,4,0.023,0.211,0.766
7,1,0,0.0055,0.9945
7,2,0,0.498,0.502
7,3,0,0.9985,0.0015
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.8035,0.1965
8,4,0,0.9985,0.0015
9,1,0,0.0005,0.9995
9,2,0,0.4075,0.5925
9,3,0,0.9725,0.0275
9,4,0,0.997,0.003
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.4805,0.5195
10,4,0,0.9155,0.0845
