y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.04,0,0.96
1,3,0.8675,0,0.1325
1,4,0.999,0,0.001
2,1,0,0,1
2,2,0.101,0,0.899
2,3,0.99,0,0.01
2,4,1,0,0
3,1,0,0,1
3,2,0.0945,0,0.9055
3,3,0.9945,0,0.0055
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.3145,0,0.6855
4,4,0.9945,0,0.0055
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.447,0,0.553
6,1,0,0.0075,0.9925
6,2,0,0.0195,0.9805
6,3,0,0.059,0.941
6,4,0.006,0.175,0.819
7,1,0,0,1
7,2,0,0.065,0.935
7,3,0,0.881,0.119
7,4,0,0.9985,0.0015
8,1,0,0,1
8,2,0,0,1
8,3,0,0.127,0.873
8,4,0,0.9195,0.0805
9,1,0,0,1
9,2,0,0.053,0.947
9,3,0,0.7795,0.2205
9,4,0,0.97,0.03
10,1,0,0,1
10,2,0,0,1
10,3,0,0.1675,0.8325
10,4,0,0.7155,0.2845
