y,fzone,punt,kick,gofor
1,1,0.976,0,0.024
1,2,0.976,0,0.024
1,3,0.976,0,0.024
1,4,0.976,0,0.024
2,1,0.964,0.0005,0.0355
2,2,0.982,0.0005,0.0175
2,3,0.983,0.0005,0.0165
2,4,0.983,0.0005,0.0165
3,1,0.6135,0.0045,0.382
3,2,0.876,0.0045,0.1195
3,3,0.9615,0.0045,0.034
3,4,0.9805,0.0045,0.015
4,1,0.052,0.0045,0.9435
4,2,0.13,0.0045,0.8655
4,3,0.3385,0.0045,0.657
4,4,0.556,0.0045,0.4395
5,1,0.041,0,0.959
5,2,0.1,0,0.9
5,3,0.2185,0,0.7815
5,4,0.4045,0,0.5955
6,1,0.222,0.004,0.774
6,2,0.4395,0.0075,0.553
6,3,0.6825,0.018,0.2995
6,4,0.8035,0.038,0.1585
7,1,0.022,0.2455,0.7325
7,2,0.0435,0.8485,0.108
7,3,0.0665,0.9295,0.004
7,4,0.069,0.931,0
8,1,0,0.1715,0.8285
8,2,0,0.7345,0.2655
8,3,0,0.9525,0.0475
8,4,0,0.97,0.03
9,1,0,0.658,0.342
9,2,0,0.9125,0.0875
9,3,0,0.9625,0.0375
9,4,0,0.9705,0.0295
10,1,0,0.7025,0.2975
10,2,0,0.8555,0.1445
10,3,0,0.916,0.084
10,4,0,0.93,0.07
