y,fzone,punt,kick,gofor
1,1,0.378,0,0.622
1,2,0.994,0,0.006
1,3,1,0,0
1,4,1,0,0
2,1,0.2685,0,0.7315
2,2,0.9945,0,0.0055
2,3,1,0,0
2,4,1,0,0
3,1,0.63,0,0.37
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.2035,0,0.7965
4,2,0.995,0,0.005
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.4,0,0.6
5,3,0.9995,0,0.0005
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0,0.0335,0.9665
6,3,0.7125,0.076,0.2115
6,4,0.922,0.078,0
7,1,0,0.69,0.31
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.648,0.352
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.982,0.018
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4385,0.5615
10,2,0,0.998,0.002
10,3,0,1,0
10,4,0,1,0
