y,fzone,punt,kick,gofor
1,1,0.2225,0,0.7775
1,2,0.981,0,0.019
1,3,1,0,0
1,4,1,0,0
2,1,0.1375,0,0.8625
2,2,0.978,0,0.022
2,3,1,0,0
2,4,1,0,0
3,1,0.4285,0,0.5715
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.083,0,0.917
4,2,0.983,0,0.017
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.191,0,0.809
5,3,0.9975,0,0.0025
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.027,0.973
6,3,0.5305,0.078,0.3915
6,4,0.9115,0.087,0.0015
7,1,0,0.4535,0.5465
7,2,0,0.996,0.004
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2865,0.7135
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.903,0.097
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1525,0.8475
10,2,0,0.976,0.024
10,3,0,1,0
10,4,0,1,0
