y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.047,0,0.953
1,3,0.826,0,0.174
1,4,0.997,0,0.003
2,1,0,0,1
2,2,0.043,0,0.957
2,3,0.945,0,0.055
2,4,1,0,0
3,1,0,0,1
3,2,0.0305,0,0.9695
3,3,0.975,0,0.025
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.1085,0,0.8915
4,4,0.961,0,0.039
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.2535,0,0.7465
6,1,0,0.0185,0.9815
6,2,0,0.052,0.948
6,3,0,0.142,0.858
6,4,0.0005,0.3145,0.685
7,1,0,0.1575,0.8425
7,2,0,0.9745,0.0255
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.016,0.984
8,3,0,0.9905,0.0095
8,4,0,1,0
9,1,0,0.0015,0.9985
9,2,0,0.5225,0.4775
9,3,0,0.9895,0.0105
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.496,0.504
10,4,0,0.9335,0.0665
