y,fzone,punt,kick,gofor
1,1,0.34,0,0.66
1,2,0.991,0,0.009
1,3,1,0,0
1,4,1,0,0
2,1,0.2405,0,0.7595
2,2,0.9915,0,0.0085
2,3,1,0,0
2,4,1,0,0
3,1,0.5415,0,0.4585
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.11,0,0.89
4,2,0.988,0,0.012
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.174,0,0.826
5,3,0.9975,0,0.0025
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0325,0.9675
6,3,0.448,0.086,0.466
6,4,0.9,0.098,0.002
7,1,0,0.553,0.447
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.295,0.705
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9105,0.0895
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.085,0.915
10,2,0,0.9545,0.0455
10,3,0,0.9995,0.0005
10,4,0,1,0
