y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.1005,0,0.8995
1,3,0.8715,0,0.1285
1,4,0.9975,0,0.0025
2,1,0.001,0,0.999
2,2,0.2765,0,0.7235
2,3,0.9965,0,0.0035
2,4,1,0,0
3,1,0,0,1
3,2,0.145,0,0.855
3,3,0.9955,0,0.0045
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.171,0,0.829
4,4,0.9735,0,0.0265
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.217,0,0.783
6,1,0,0.004,0.996
6,2,0,0.0075,0.9925
6,3,0,0.0285,0.9715
6,4,0.001,0.088,0.911
7,1,0,0,1
7,2,0,0,1
7,3,0,0.081,0.919
7,4,0,0.724,0.276
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0.103,0.897
9,1,0,0,1
9,2,0,0.0005,0.9995
9,3,0,0.1935,0.8065
9,4,0,0.7115,0.2885
10,1,0,0,1
10,2,0,0,1
10,3,0,0.0165,0.9835
10,4,0,0.2715,0.7285
