y,fzone,punt,kick,gofor
1,1,0.909,0,0.091
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.8635,0,0.1365
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9725,0,0.0275
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.793,0,0.207
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.06,0,0.94
5,2,0.9515,0,0.0485
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.0975,0.037,0.8655
6,3,0.9435,0.0525,0.004
6,4,0.9475,0.0525,0
7,1,0,0.8545,0.1455
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8605,0.1395
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.997,0.003
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.6405,0.3595
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
