y,fzone,punt,kick,gofor
1,1,0.905,0,0.095
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.8655,0,0.1345
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9755,0,0.0245
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.816,0,0.184
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.0745,0,0.9255
5,2,0.9615,0,0.0385
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.1315,0.037,0.8315
6,3,0.945,0.0525,0.0025
6,4,0.9475,0.0525,0
7,1,0,0.8585,0.1415
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8745,0.1255
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.998,0.002
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.6845,0.3155
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
