y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.047,0,0.953
1,3,0.7965,0,0.2035
1,4,0.997,0,0.003
2,1,0.0005,0,0.9995
2,2,0.136,0,0.864
2,3,0.9865,0,0.0135
2,4,1,0,0
3,1,0,0,1
3,2,0.0685,0,0.9315
3,3,0.9895,0,0.0105
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.109,0,0.891
4,4,0.9585,0,0.0415
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.2055,0,0.7945
6,1,0,0.065,0.935
6,2,0,0.123,0.877
6,3,0,0.269,0.731
6,4,0,0.4485,0.5515
7,1,0,0.9825,0.0175
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2925,0.7075
8,2,0,0.9675,0.0325
8,3,0,1,0
8,4,0,1,0
9,1,0,0.2515,0.7485
9,2,0,0.989,0.011
9,3,0,1,0
9,4,0,1,0
10,1,0,0,1
10,2,0,0.057,0.943
10,3,0,0.8835,0.1165
10,4,0,0.9905,0.0095
