y,fzone,punt,kick,gofor
1,1,0.1055,0,0.8945
1,2,0.9375,0,0.0625
1,3,1,0,0
1,4,1,0,0
2,1,0.0685,0,0.9315
2,2,0.9455,0,0.0545
2,3,1,0,0
2,4,1,0,0
3,1,0.209,0,0.791
3,2,0.9935,0,0.0065
3,3,1,0,0
3,4,1,0,0
4,1,0.011,0,0.989
4,2,0.8245,0,0.1755
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.004,0,0.996
5,3,0.9375,0,0.0625
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0285,0.9715
6,3,0.081,0.092,0.827
6,4,0.8325,0.1335,0.034
7,1,0,0.336,0.664
7,2,0,0.9925,0.0075
7,3,0,1,0
7,4,0,1,0
8,1,0,0.049,0.951
8,2,0,0.9585,0.0415
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6455,0.3545
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.008,0.992
10,2,0,0.74,0.26
10,3,0,0.997,0.003
10,4,0,1,0
