y,fzone,punt,kick,gofor
1,1,0.002,0,0.998
1,2,0.633,0,0.367
1,3,1,0,0
1,4,1,0,0
2,1,0.0555,0,0.9445
2,2,0.954,0,0.046
2,3,1,0,0
2,4,1,0,0
3,1,0.2895,0,0.7105
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.011,0,0.989
4,2,0.8555,0,0.1445
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.886,0,0.114
5,4,1,0,0
6,1,0,0.006,0.994
6,2,0,0.014,0.986
6,3,0.0075,0.052,0.9405
6,4,0.721,0.1125,0.1665
7,1,0,0.001,0.999
7,2,0,0.4205,0.5795
7,3,0,0.9975,0.0025
7,4,0,1,0
8,1,0,0,1
8,2,0,0.058,0.942
8,3,0,0.994,0.006
8,4,0,1,0
9,1,0,0.0685,0.9315
9,2,0,0.9425,0.0575
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.324,0.676
10,3,0,0.9715,0.0285
10,4,0,0.999,0.001
