y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.118,0,0.882
1,3,0.98,0,0.02
1,4,1,0,0
2,1,0,0,1
2,2,0.2065,0,0.7935
2,3,0.9975,0,0.0025
2,4,1,0,0
3,1,0.0015,0,0.9985
3,2,0.472,0,0.528
3,3,0.999,0,0.001
3,4,1,0,0
4,1,0,0,1
4,2,0.015,0,0.985
4,3,0.9765,0,0.0235
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.121,0,0.879
5,4,0.9725,0,0.0275
6,1,0,0.007,0.993
6,2,0,0.0135,0.9865
6,3,0,0.047,0.953
6,4,0.2435,0.1395,0.617
7,1,0,0,1
7,2,0,0.125,0.875
7,3,0,0.975,0.025
7,4,0,1,0
8,1,0,0,1
8,2,0,0,1
8,3,0,0.6395,0.3605
8,4,0,0.997,0.003
9,1,0,0.0015,0.9985
9,2,0,0.392,0.608
9,3,0,0.955,0.045
9,4,0,0.996,0.004
10,1,0,0,1
10,2,0,0.004,0.996
10,3,0,0.538,0.462
10,4,0,0.9235,0.0765
