y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.157,0,0.843
1,3,0.979,0,0.021
1,4,1,0,0
2,1,0,0,1
2,2,0.116,0,0.884
2,3,0.9925,0,0.0075
2,4,1,0,0
3,1,0,0,1
3,2,0.226,0,0.774
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.7045,0,0.2955
4,4,0.9995,0,0.0005
5,1,0,0,1
5,2,0,0,1
5,3,0.009,0,0.991
5,4,0.765,0,0.235
6,1,0,0.0085,0.9915
6,2,0,0.025,0.975
6,3,0,0.085,0.915
6,4,0.0475,0.2165,0.736
7,1,0,0.01,0.99
7,2,0,0.667,0.333
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0055,0.9945
8,3,0,0.9475,0.0525
8,4,0,1,0
9,1,0,0.0005,0.9995
9,2,0,0.59,0.41
9,3,0,0.987,0.013
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0025,0.9975
10,3,0,0.605,0.395
10,4,0,0.953,0.047
