y,fzone,punt,kick,gofor
1,1,0.98,0,0.02
1,2,0.98,0,0.02
1,3,0.98,0,0.02
1,4,0.98,0,0.02
2,1,0.979,0,0.021
2,2,0.983,0,0.017
2,3,0.9835,0,0.0165
2,4,0.9835,0,0.0165
3,1,0.9825,0,0.0175
3,2,0.9855,0,0.0145
3,3,0.9855,0,0.0145
3,4,0.9855,0,0.0145
4,1,0.879,0,0.121
4,2,0.981,0,0.019
4,3,0.9865,0,0.0135
4,4,0.987,0,0.013
5,1,0.4255,0,0.5745
5,2,0.793,0,0.207
5,3,0.964,0,0.036
5,4,0.988,0,0.012
6,1,0.6135,0.004,0.3825
6,2,0.9045,0.004,0.0915
6,3,0.9835,0.0045,0.012
6,4,0.991,0.0045,0.0045
7,1,0.027,0.007,0.966
7,2,0.236,0.142,0.622
7,3,0.395,0.5875,0.0175
7,4,0.399,0.598,0.003
8,1,0,0.008,0.992
8,2,0,0.008,0.992
8,3,0,0.251,0.749
8,4,0,0.894,0.106
9,1,0,0.011,0.989
9,2,0,0.158,0.842
9,3,0,0.649,0.351
9,4,0,0.88,0.12
10,1,0,0.0345,0.9655
10,2,0,0.1985,0.8015
10,3,0,0.478,0.522
10,4,0,0.6505,0.3495
