y,fzone,punt,kick,gofor
1,1,0.855,0,0.145
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.795,0,0.205
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.951,0,0.049
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.7135,0,0.2865
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.0275,0,0.9725
5,2,0.9,0,0.1
5,3,1,0,0
5,4,1,0,0
6,1,0,0.014,0.986
6,2,0.0415,0.038,0.9205
6,3,0.9345,0.056,0.0095
6,4,0.944,0.056,0
7,1,0,0.861,0.139
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.8655,0.1345
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9975,0.0025
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.6495,0.3505
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
