y,fzone,punt,kick,gofor
1,1,0.0225,0,0.9775
1,2,0.765,0,0.235
1,3,1,0,0
1,4,1,0,0
2,1,0.0115,0,0.9885
2,2,0.747,0,0.253
2,3,1,0,0
2,4,1,0,0
3,1,0.0455,0,0.9545
3,2,0.95,0,0.05
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.3685,0,0.6315
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.6535,0,0.3465
5,4,0.9985,0,0.0015
6,1,0,0.0095,0.9905
6,2,0,0.0285,0.9715
6,3,0.0045,0.091,0.9045
6,4,0.6315,0.167,0.2015
7,1,0,0.1965,0.8035
7,2,0,0.9745,0.0255
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0065,0.9935
8,2,0,0.7905,0.2095
8,3,0,1,0
8,4,0,1,0
9,1,0,0.3685,0.6315
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0005,0.9995
10,2,0,0.4375,0.5625
10,3,0,0.9815,0.0185
10,4,0,0.9995,0.0005
