y,fzone,punt,kick,gofor
1,1,0.98,0,0.02
1,2,0.98,0,0.02
1,3,0.98,0,0.02
1,4,0.98,0,0.02
2,1,0.981,0,0.019
2,2,0.9835,0,0.0165
2,3,0.9835,0,0.0165
2,4,0.9835,0,0.0165
3,1,0.985,0,0.015
3,2,0.9855,0,0.0145
3,3,0.9855,0,0.0145
3,4,0.9855,0,0.0145
4,1,0.9865,0,0.0135
4,2,0.987,0,0.013
4,3,0.987,0,0.013
4,4,0.987,0,0.013
5,1,0.9035,0,0.0965
5,2,0.9885,0,0.0115
5,3,0.9905,0,0.0095
5,4,0.9905,0,0.0095
6,1,0.871,0.0025,0.1265
6,2,0.992,0.0025,0.0055
6,3,0.9925,0.0025,0.005
6,4,0.9925,0.0025,0.005
7,1,0.0305,0.006,0.9635
7,2,0.377,0.102,0.521
7,3,0.615,0.3755,0.0095
7,4,0.6155,0.3805,0.004
8,1,0,0.0065,0.9935
8,2,0,0.0065,0.9935
8,3,0,0.215,0.785
8,4,0,0.9245,0.0755
9,1,0,0.008,0.992
9,2,0,0.064,0.936
9,3,0,0.5965,0.4035
9,4,0,0.885,0.115
10,1,0,0.01,0.99
10,2,0,0.042,0.958
10,3,0,0.2445,0.7555
10,4,0,0.4595,0.5405
