y,fzone,punt,kick,gofor
1,1,0.7055,0,0.2945
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.605,0,0.395
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.874,0,0.126
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.4985,0,0.5015
4,2,0.999,0,0.001
4,3,1,0,0
4,4,1,0,0
5,1,0.006,0,0.994
5,2,0.7375,0,0.2625
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.005,0.0345,0.9605
6,3,0.8755,0.063,0.0615
6,4,0.9365,0.0635,0
7,1,0,0.7455,0.2545
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.6535,0.3465
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.986,0.014
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.3655,0.6345
10,2,0,0.9965,0.0035
10,3,0,1,0
10,4,0,1,0
