y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.0165,0,0.9835
1,3,0.544,0,0.456
1,4,0.9835,0,0.0165
2,1,0,0,1
2,2,0.018,0,0.982
2,3,0.8075,0,0.1925
2,4,0.999,0,0.001
3,1,0,0,1
3,2,0.001,0,0.999
3,3,0.844,0,0.156
3,4,0.999,0,0.001
4,1,0,0,1
4,2,0,0,1
4,3,0.0115,0,0.9885
4,4,0.7425,0,0.2575
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.098,0,0.902
6,1,0,0.031,0.969
6,2,0,0.072,0.928
6,3,0,0.1815,0.8185
6,4,0,0.3675,0.6325
7,1,0,0.4975,0.5025
7,2,0,0.9535,0.0465
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0.0035,0.9965
8,2,0,0.251,0.749
8,3,0,0.935,0.065
8,4,0,0.9995,0.0005
9,1,0,0.0105,0.9895
9,2,0,0.554,0.446
9,3,0,0.986,0.014
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.0015,0.9985
10,3,0,0.4795,0.5205
10,4,0,0.913,0.087
