y,fzone,punt,kick,gofor
1,1,0.548,0,0.452
1,2,0.999,0,0.001
1,3,1,0,0
1,4,1,0,0
2,1,0.441,0,0.559
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.775,0,0.225
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.3195,0,0.6805
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.0005,0,0.9995
5,2,0.5005,0,0.4995
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.0005,0.0345,0.965
6,3,0.752,0.074,0.174
6,4,0.925,0.075,0
7,1,0,0.7015,0.2985
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.558,0.442
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9725,0.0275
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.266,0.734
10,2,0,0.9915,0.0085
10,3,0,1,0
10,4,0,1,0
