y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1475,0,0.8525
1,3,0.9825,0,0.0175
1,4,1,0,0
2,1,0,0,1
2,2,0.0545,0,0.9455
2,3,0.977,0,0.023
2,4,1,0,0
3,1,0,0,1
3,2,0.115,0,0.885
3,3,0.9955,0,0.0045
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.612,0,0.388
4,4,0.9975,0,0.0025
5,1,0,0,1
5,2,0,0,1
5,3,0.009,0,0.991
5,4,0.7735,0,0.2265
6,1,0,0.008,0.992
6,2,0,0.0235,0.9765
6,3,0,0.0755,0.9245
6,4,0.0645,0.2025,0.733
7,1,0,0.008,0.992
7,2,0,0.625,0.375
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.018,0.982
8,3,0,0.979,0.021
8,4,0,1,0
9,1,0,0.0085,0.9915
9,2,0,0.7355,0.2645
9,3,0,0.995,0.005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0215,0.9785
10,3,0,0.758,0.242
10,4,0,0.9715,0.0285
