y,fzone,punt,kick,gofor
1,1,0.045,0,0.955
1,2,0.8575,0,0.1425
1,3,1,0,0
1,4,1,0,0
2,1,0.025,0,0.975
2,2,0.856,0,0.144
2,3,1,0,0
2,4,1,0,0
3,1,0.0985,0,0.9015
3,2,0.9775,0,0.0225
3,3,1,0,0
3,4,1,0,0
4,1,0.0015,0,0.9985
4,2,0.6015,0,0.3985
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.8335,0,0.1665
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.03,0.97
6,3,0.0245,0.093,0.8825
6,4,0.7545,0.1545,0.091
7,1,0,0.281,0.719
7,2,0,0.985,0.015
7,3,0,1,0
7,4,0,1,0
8,1,0,0.031,0.969
8,2,0,0.9185,0.0815
8,3,0,1,0
8,4,0,1,0
9,1,0,0.545,0.455
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.003,0.997
10,2,0,0.635,0.365
10,3,0,0.9925,0.0075
10,4,0,1,0
