y,fzone,punt,kick,gofor
1,1,0.98,0,0.02
1,2,0.98,0,0.02
1,3,0.981,0,0.019
1,4,0.981,0,0.019
2,1,0.9825,0,0.0175
2,2,0.9835,0,0.0165
2,3,0.984,0,0.016
2,4,0.985,0,0.015
3,1,0.985,0,0.015
3,2,0.9855,0,0.0145
3,3,0.9855,0,0.0145
3,4,0.9855,0,0.0145
4,1,0.9845,0,0.0155
4,2,0.987,0,0.013
4,3,0.987,0,0.013
4,4,0.987,0,0.013
5,1,0.8555,0,0.1445
5,2,0.9855,0,0.0145
5,3,0.9905,0,0.0095
5,4,0.9905,0,0.0095
6,1,0.8335,0.003,0.1635
6,2,0.9885,0.003,0.0085
6,3,0.992,0.003,0.005
6,4,0.992,0.003,0.005
7,1,0.0255,0.076,0.8985
7,2,0.114,0.7725,0.1135
7,3,0.145,0.851,0.004
7,4,0.145,0.851,0.004
8,1,0,0.0085,0.9915
8,2,0,0.425,0.575
8,3,0,0.967,0.033
8,4,0,0.9685,0.0315
9,1,0,0.16,0.84
9,2,0,0.867,0.133
9,3,0,0.9675,0.0325
9,4,0,0.97,0.03
10,1,0,0.1215,0.8785
10,2,0,0.499,0.501
10,3,0,0.8065,0.1935
10,4,0,0.915,0.085
