y,fzone,punt,kick,gofor
1,1,0.9935,0,0.0065
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9275,0,0.0725
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.9815,0,0.0185
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.882,0,0.118
4,2,0.998,0,0.002
4,3,1,0,0
4,4,1,0,0
5,1,0.204,0,0.796
5,2,0.9825,0,0.0175
5,3,0.997,0,0.003
5,4,0.9975,0,0.0025
6,1,0.003,0.014,0.983
6,2,0.522,0.0285,0.4495
6,3,0.964,0.032,0.004
6,4,0.965,0.032,0.003
7,1,0,0.9305,0.0695
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.973,0.027
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.998,0.002
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.982,0.018
10,2,0,0.9995,0.0005
10,3,0,1,0
10,4,0,1,0
