y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.1845,0,0.8155
1,3,0.992,0,0.008
1,4,1,0,0
2,1,0.006,0,0.994
2,2,0.627,0,0.373
2,3,1,0,0
2,4,1,0,0
3,1,0.0035,0,0.9965
3,2,0.6,0,0.4
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0.062,0,0.938
4,3,0.9935,0,0.0065
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.1965,0,0.8035
5,4,0.982,0,0.018
6,1,0,0,1
6,2,0,0.0005,0.9995
6,3,0.0005,0.005,0.9945
6,4,0.464,0.013,0.523
7,1,0,0,1
7,2,0,0,1
7,3,0,0,1
7,4,0,0.141,0.859
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0.002,0.998
9,1,0,0,1
9,2,0,0,1
9,3,0,0.073,0.927
9,4,0,0.4905,0.5095
10,1,0,0,1
10,2,0,0,1
10,3,0,0.0015,0.9985
10,4,0,0.08,0.92
