y,fzone,punt,kick,gofor
1,1,0.057,0,0.943
1,2,0.9005,0,0.0995
1,3,1,0,0
1,4,1,0,0
2,1,0.0495,0,0.9505
2,2,0.9345,0,0.0655
2,3,1,0,0
2,4,1,0,0
3,1,0.3325,0,0.6675
3,2,0.9975,0,0.0025
3,3,1,0,0
3,4,1,0,0
4,1,0.0745,0,0.9255
4,2,0.983,0,0.017
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.235,0,0.765
5,3,0.9985,0,0.0015
5,4,1,0,0
6,1,0,0.008,0.992
6,2,0,0.023,0.977
6,3,0.625,0.055,0.32
6,4,0.9395,0.059,0.0015
7,1,0,0.131,0.869
7,2,0,0.9625,0.0375
7,3,0,1,0
7,4,0,1,0
8,1,0,0.023,0.977
8,2,0,0.909,0.091
8,3,0,1,0
8,4,0,1,0
9,1,0,0.6925,0.3075
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0245,0.9755
10,2,0,0.87,0.13
10,3,0,0.999,0.001
10,4,0,1,0
