y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0005,0,0.9995
1,4,0.005,0,0.995
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0.0025,0,0.9975
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0.001,0,0.999
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.4275,0.5725
6,2,0,0.5155,0.4845
6,3,0,0.634,0.366
6,4,0,0.743,0.257
7,1,0,0.99,0.01
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.835,0.165
8,2,0,0.934,0.066
8,3,0,0.9855,0.0145
8,4,0,0.9995,0.0005
9,1,0,0.4925,0.5075
9,2,0,0.863,0.137
9,3,0,0.9875,0.0125
9,4,0,0.9985,0.0015
10,1,0,0.0005,0.9995
10,2,0,0.0185,0.9815
10,3,0,0.4405,0.5595
10,4,0,0.86,0.14
