y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.085,0,0.915
1,3,0.9695,0,0.0305
1,4,1,0,0
2,1,0,0,1
2,2,0.0615,0,0.9385
2,3,0.98,0,0.02
2,4,1,0,0
3,1,0,0,1
3,2,0.218,0,0.782
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0,0,1
4,2,0.002,0,0.998
4,3,0.8835,0,0.1165
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.08,0,0.92
5,4,0.9465,0,0.0535
6,1,0,0.008,0.992
6,2,0,0.023,0.977
6,3,0,0.0775,0.9225
6,4,0.1945,0.197,0.6085
7,1,0,0.045,0.955
7,2,0,0.844,0.156
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.2315,0.7685
8,3,0,0.998,0.002
8,4,0,1,0
9,1,0,0.0525,0.9475
9,2,0,0.928,0.072
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0665,0.9335
10,3,0,0.8815,0.1185
10,4,0,0.987,0.013
