y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.04,0,0.96
1,3,0.6435,0,0.3565
1,4,0.9875,0,0.0125
2,1,0.0005,0,0.9995
2,2,0.107,0,0.893
2,3,0.9485,0,0.0515
2,4,1,0,0
3,1,0,0,1
3,2,0.029,0,0.971
3,3,0.945,0,0.055
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.04,0,0.96
4,4,0.8425,0,0.1575
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.0795,0,0.9205
6,1,0,0.068,0.932
6,2,0,0.1345,0.8655
6,3,0,0.28,0.72
6,4,0,0.4605,0.5395
7,1,0,0.954,0.046
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0425,0.9575
8,2,0,0.8105,0.1895
8,3,0,0.9965,0.0035
8,4,0,1,0
9,1,0,0.0235,0.9765
9,2,0,0.858,0.142
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0005,0.9995
10,3,0,0.579,0.421
10,4,0,0.9485,0.0515
