y,fzone,punt,kick,gofor
1,1,0.042,0,0.958
1,2,0.825,0,0.175
1,3,0.9885,0,0.0115
1,4,0.9995,0,0.0005
2,1,0.0265,0,0.9735
2,2,0.847,0,0.153
2,3,0.989,0,0.011
2,4,1,0,0
3,1,0.5005,0,0.4995
3,2,0.9895,0,0.0105
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0.8535,0,0.1465
4,2,0.989,0,0.011
4,3,0.997,0,0.003
4,4,1,0,0
5,1,0.6655,0,0.3345
5,2,0.9915,0,0.0085
5,3,0.9965,0,0.0035
5,4,0.997,0,0.003
6,1,0.072,0.009,0.919
6,2,0.936,0.0175,0.0465
6,3,0.9775,0.0175,0.005
6,4,0.9795,0.0175,0.003
7,1,0,0.6885,0.3115
7,2,0,0.988,0.012
7,3,0,1,0
7,4,0,1,0
8,1,0,0.905,0.095
8,2,0,0.987,0.013
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9765,0.0235
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.941,0.059
10,2,0,0.9915,0.0085
10,3,0,0.9995,0.0005
10,4,0,1,0
