y,fzone,punt,kick,gofor
1,1,0.0035,0,0.9965
1,2,0.5765,0,0.4235
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.3955,0,0.6045
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.0075,0,0.9925
3,2,0.7585,0,0.2415
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.208,0,0.792
4,3,0.999,0,0.001
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.666,0,0.334
5,4,0.999,0,0.001
6,1,0,0.008,0.992
6,2,0,0.023,0.977
6,3,0.0155,0.075,0.9095
6,4,0.7445,0.134,0.1215
7,1,0,0.0985,0.9015
7,2,0,0.9265,0.0735
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0055,0.9945
8,2,0,0.7235,0.2765
8,3,0,1,0
8,4,0,1,0
9,1,0,0.3785,0.6215
9,2,0,0.9965,0.0035
9,3,0,1,0
9,4,0,1,0
10,1,0,0.001,0.999
10,2,0,0.46,0.54
10,3,0,0.981,0.019
10,4,0,0.9995,0.0005
