y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0.0005,0,0.9995
1,4,0.0145,0,0.9855
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0.0235,0,0.9765
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0.013,0,0.987
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0,0,1
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0,0,1
6,1,0,0.0135,0.9865
6,2,0,0.0365,0.9635
6,3,0,0.097,0.903
6,4,0,0.243,0.757
7,1,0,0,1
7,2,0,0.0245,0.9755
7,3,0,0.5365,0.4635
7,4,0,0.949,0.051
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0.162,0.838
9,1,0,0,1
9,2,0,0,1
9,3,0,0.112,0.888
9,4,0,0.613,0.387
10,1,0,0,1
10,2,0,0,1
10,3,0,0.002,0.998
10,4,0,0.0935,0.9065
