y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3335,0,0.6665
1,3,0.997,0,0.003
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2925,0,0.7075
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.5415,0,0.4585
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0.008,0,0.992
4,3,0.9635,0,0.0365
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.085,0,0.915
5,4,0.9535,0,0.0465
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0,0.085,0.915
6,4,0.162,0.21,0.628
7,1,0,0.036,0.964
7,2,0,0.8395,0.1605
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.1035,0.8965
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.0255,0.9745
9,2,0,0.876,0.124
9,3,0,0.999,0.001
9,4,0,1,0
10,1,0,0,1
10,2,0,0.043,0.957
10,3,0,0.837,0.163
10,4,0,0.9825,0.0175
