y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.054,0,0.946
1,3,0.877,0,0.123
1,4,0.999,0,0.001
2,1,0,0,1
2,2,0.065,0,0.935
2,3,0.965,0,0.035
2,4,1,0,0
3,1,0,0,1
3,2,0.0545,0,0.9455
3,3,0.988,0,0.012
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.209,0,0.791
4,4,0.9835,0,0.0165
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.366,0,0.634
6,1,0,0.007,0.993
6,2,0,0.016,0.984
6,3,0,0.05,0.95
6,4,0.0045,0.1565,0.839
7,1,0,0,1
7,2,0,0.01,0.99
7,3,0,0.7855,0.2145
7,4,0,0.9965,0.0035
8,1,0,0,1
8,2,0,0,1
8,3,0,0.031,0.969
8,4,0,0.8355,0.1645
9,1,0,0,1
9,2,0,0.0215,0.9785
9,3,0,0.698,0.302
9,4,0,0.952,0.048
10,1,0,0,1
10,2,0,0,1
10,3,0,0.118,0.882
10,4,0,0.654,0.346
