y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.001,0,0.999
1,3,0.0625,0,0.9375
1,4,0.466,0,0.534
2,1,0,0,1
2,2,0.0005,0,0.9995
2,3,0.184,0,0.816
2,4,0.8765,0,0.1235
3,1,0,0,1
3,2,0,0,1
3,3,0.0825,0,0.9175
3,4,0.892,0,0.108
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.129,0,0.871
5,1,0,0,1
5,2,0,0,1
5,3,0,0,1
5,4,0.001,0,0.999
6,1,0,0.102,0.898
6,2,0,0.1825,0.8175
6,3,0,0.332,0.668
6,4,0,0.497,0.503
7,1,0,0.858,0.142
7,2,0,0.9675,0.0325
7,3,0,0.998,0.002
7,4,0,1,0
8,1,0,0.0095,0.9905
8,2,0,0.3845,0.6155
8,3,0,0.915,0.085
8,4,0,0.991,0.009
9,1,0,0.001,0.999
9,2,0,0.316,0.684
9,3,0,0.923,0.077
9,4,0,0.987,0.013
10,1,0,0,1
10,2,0,0,1
10,3,0,0.1405,0.8595
10,4,0,0.6795,0.3205
