y,fzone,punt,kick,gofor
1,1,0.984,0,0.016
1,2,0.9945,0,0.0055
1,3,1,0,0
1,4,1,0,0
2,1,0.987,0,0.013
2,2,0.9905,0,0.0095
2,3,1,0,0
2,4,1,0,0
3,1,0.9895,0,0.0105
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.9845,0,0.0155
4,2,0.993,0,0.007
4,3,0.997,0,0.003
4,4,1,0,0
5,1,0.802,0,0.198
5,2,0.995,0,0.005
5,3,0.9965,0,0.0035
5,4,0.997,0,0.003
6,1,0.114,0.0165,0.8695
6,2,0.941,0.024,0.035
6,3,0.971,0.024,0.005
6,4,0.9725,0.0245,0.003
7,1,0,0.953,0.047
7,2,0,0.9965,0.0035
7,3,0,1,0
7,4,0,1,0
8,1,0,0.966,0.034
8,2,0,0.995,0.005
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9875,0.0125
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9645,0.0355
10,2,0,0.9885,0.0115
10,3,0,0.999,0.001
10,4,0,0.9995,0.0005
