y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.008,0,0.992
1,3,0.687,0,0.313
1,4,0.995,0,0.005
2,1,0.002,0,0.998
2,2,0.3555,0,0.6445
2,3,0.9915,0,0.0085
2,4,1,0,0
3,1,0.043,0,0.957
3,2,0.739,0,0.261
3,3,0.9985,0,0.0015
3,4,1,0,0
4,1,0.0095,0,0.9905
4,2,0.507,0,0.493
4,3,0.9935,0,0.0065
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.4965,0,0.5035
5,4,0.9895,0,0.0105
6,1,0,0.074,0.926
6,2,0,0.148,0.852
6,3,0,0.3035,0.6965
6,4,0.1945,0.4475,0.358
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
