y,fzone,punt,kick,gofor
1,1,0.844,0,0.156
1,2,0.999,0,0.001
1,3,1,0,0
1,4,1,0,0
2,1,0.4085,0,0.5915
2,2,0.972,0,0.028
2,3,1,0,0
2,4,1,0,0
3,1,0.3585,0,0.6415
3,2,0.96,0,0.04
3,3,1,0,0
3,4,1,0,0
4,1,0.0235,0,0.9765
4,2,0.611,0,0.389
4,3,0.9965,0,0.0035
4,4,1,0,0
5,1,0,0,1
5,2,0.045,0,0.955
5,3,0.8975,0,0.1025
5,4,0.999,0,0.001
6,1,0,0.0705,0.9295
6,2,0,0.138,0.862
6,3,0.1495,0.2665,0.584
6,4,0.658,0.3235,0.0185
7,1,0,1,0
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,1,0
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,1,0
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,1,0
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
