y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0,0,1
1,3,0,0,1
1,4,0.18,0,0.82
2,1,0,0,1
2,2,0,0,1
2,3,0,0,1
2,4,0.472,0,0.528
3,1,0,0,1
3,2,0,0,1
3,3,0,0,1
3,4,0.404,0,0.596
4,1,0,0,1
4,2,0,0,1
4,3,0,0,1
4,4,0.323,0,0.677
5,1,0,0,1
5,2,0,0,1
5,3,0.0005,0,0.9995
5,4,0.019,0,0.981
6,1,0,0.0015,0.9985
6,2,0,0.007,0.993
6,3,0,0.0385,0.9615
6,4,0,0.1465,0.8535
7,1,0,0.0145,0.9855
7,2,0,0.753,0.247
7,3,0,1,0
7,4,0,1,0
8,1,0,0.176,0.824
8,2,0,0.991,0.009
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9755,0.0245
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9645,0.0355
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
