y,fzone,punt,kick,gofor
1,1,0.3555,0,0.6445
1,2,0.961,0,0.039
1,3,1,0,0
1,4,1,0,0
2,1,0.031,0,0.969
2,2,0.598,0,0.402
2,3,0.995,0,0.005
2,4,1,0,0
3,1,0.045,0,0.955
3,2,0.7245,0,0.2755
3,3,0.998,0,0.002
3,4,1,0,0
4,1,0.01,0,0.99
4,2,0.547,0,0.453
4,3,0.9985,0,0.0015
4,4,1,0,0
5,1,0.001,0,0.999
5,2,0.391,0,0.609
5,3,0.997,0,0.003
5,4,1,0,0
6,1,0,0,1
6,2,0.0485,0,0.9515
6,3,0.9605,0,0.0395
6,4,1,0,0
7,1,0,0,1
7,2,0,0,1
7,3,0.1225,0,0.8775
7,4,0.9405,0,0.0595
8,1,0,0,1
8,2,0,0,1
8,3,0,0,1
8,4,0,0,1
9,1,0,0,1
9,2,0,0,1
9,3,0,0,1
9,4,0,0,1
10,1,0,0,1
10,2,0,0,1
10,3,0,0,1
10,4,0,0,1
